,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,MACD,MACD_lower,MACD_upper,RSI_14_Day,RSI_14_Day_lower,RSI_14_Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
64,2021-04-07,130.03794378946586,126.63314947248595,130.55448290780237,130.03794378946586,130.03794378946586,-2.0672287090825607,-2.0672287090825607,-2.0672287090825607,0.8321855883644681,0.8321855883644681,0.8321855883644681,-1.4659022536355488,-1.4659022536355488,-1.4659022536355488,-1.2350431207180927,-1.2350431207180927,-1.2350431207180927,-0.23085913291745638,-0.23085913291745638,-0.23085913291745638,0.0,0.0,0.0,128.5720415358303
65,2021-04-08,130.08187242579308,128.517708747361,132.54215720123713,130.08187242579308,130.08187242579308,-1.2206740343269065,-1.2206740343269065,-1.2206740343269065,1.8062342431272402,1.8062342431272402,1.8062342431272402,0.43622237988989876,0.43622237988989876,0.43622237988989876,0.5855602088003338,0.5855602088003338,0.5855602088003338,-0.1493378289104352,-0.1493378289104352,-0.1493378289104352,0.0,0.0,0.0,130.51809480568298
66,2021-04-09,130.1258010621203,130.46994955519014,134.20154669932285,130.1258010621203,130.1258010621203,-0.23066850674689265,-0.23066850674689265,-0.23066850674689265,2.716934033295334,2.716934033295334,2.716934033295334,2.2657033297520406,2.2657033297520406,2.2657033297520406,2.4862655265484412,2.4862655265484412,2.4862655265484412,-0.22056219679640088,-0.22056219679640088,-0.22056219679640088,0.0,0.0,0.0,132.39150439187233
67,2021-04-12,130.25758697110192,129.79926872797196,133.7625272984922,130.25758697110192,130.25758697110192,0.3023593501829297,0.3023593501829297,0.3023593501829297,1.6202491060492574,1.6202491060492574,1.6202491060492574,1.5480650469617012,1.5480650469617012,1.5480650469617012,1.922608456232187,1.922608456232187,1.922608456232187,-0.37454340927048557,-0.37454340927048557,-0.37454340927048557,0.0,0.0,0.0,131.80565201806363
68,2021-04-13,130.30151560742914,131.9761617248662,135.8804768315532,130.30151560742914,130.30151560742914,1.0991274200576409,1.0991274200576409,1.0991274200576409,2.6908235751417786,2.6908235751417786,2.6908235751417786,3.5262060082908833,3.5262060082908833,3.5262060082908833,3.789950995199419,3.789950995199419,3.789950995199419,-0.2637449869085358,-0.2637449869085358,-0.2637449869085358,0.0,0.0,0.0,133.82772161572
69,2021-04-14,130.34544424375633,130.90257321100083,134.91552334401965,130.34544424375633,130.34544424375633,1.3844275585740984,1.3844275585740984,1.3844275585740984,1.296632334238123,1.296632334238123,1.296632334238123,2.450200759894861,2.450200759894861,2.450200759894861,2.681059892812222,2.681059892812222,2.681059892812222,-0.2308591329173607,-0.2308591329173607,-0.2308591329173607,0.0,0.0,0.0,132.7956450036512
70,2021-04-15,130.38937288008356,132.41502402339003,136.3373712287446,130.38937288008356,130.38937288008356,1.883454448284779,1.883454448284779,1.883454448284779,2.1253501589000274,2.1253501589000274,2.1253501589000274,3.8594667782740486,3.8594667782740486,3.8594667782740486,4.008804607184807,4.008804607184807,4.008804607184807,-0.14933782891075792,-0.14933782891075792,-0.14933782891075792,0.0,0.0,0.0,134.2488396583576
71,2021-04-16,130.43330151641078,132.41834090562645,136.2992438154162,130.43330151641078,130.43330151641078,2.1878294022223246,2.1878294022223246,2.1878294022223246,1.9264622419994315,1.9264622419994315,1.9264622419994315,3.8937294474269137,3.8937294474269137,3.8937294474269137,4.1142916442217565,4.1142916442217565,4.1142916442217565,-0.22056219679484257,-0.22056219679484257,-0.22056219679484257,0.0,0.0,0.0,134.3270309638377
72,2021-04-19,130.5650874253924,132.8404704291298,136.71371497405357,130.5650874253924,130.5650874253924,2.4656041755753573,2.4656041755753573,2.4656041755753573,2.1635643109380047,2.1635643109380047,2.1635643109380047,4.254625077242952,4.254625077242952,4.254625077242952,4.629168486513362,4.629168486513362,4.629168486513362,-0.37454340927040963,-0.37454340927040963,-0.37454340927040963,0.0,0.0,0.0,134.81971250263535
73,2021-04-20,130.60901606201872,131.96028525644303,135.77966021084524,130.60901606201872,130.60901606201872,2.4136941778628995,2.4136941778628995,2.4136941778628995,1.097705076593464,1.097705076593464,1.097705076593464,3.247654267548139,3.247654267548139,3.247654267548139,3.5113992544563635,3.5113992544563635,3.5113992544563635,-0.26374498690822457,-0.26374498690822457,-0.26374498690822457,0.0,0.0,0.0,133.85667032956687
74,2021-04-21,130.65294469864506,132.00406944354935,135.9625917121539,130.65294469864506,130.65294469864506,2.3729721929918233,2.3729721929918233,2.3729721929918233,1.2557696306616635,1.2557696306616635,1.2557696306616635,3.3978826907362216,3.3978826907362216,3.3978826907362216,3.6287418236534865,3.6287418236534865,3.6287418236534865,-0.23085913291726515,-0.23085913291726515,-0.23085913291726515,0.0,0.0,0.0,134.05082738938128
75,2021-04-22,130.69687333527136,130.98090834346132,134.73301342761283,130.69687333527136,130.69687333527136,2.094145494675718,2.094145494675718,2.094145494675718,0.29215604690172225,0.29215604690172225,0.29215604690172225,2.23696371266636,2.23696371266636,2.23696371266636,2.3863015415774402,2.3863015415774402,2.3863015415774402,-0.1493378289110807,-0.1493378289110807,-0.1493378289110807,0.0,0.0,0.0,132.93383704793771
76,2021-04-23,130.74080197189767,132.07406803861954,135.98692452418578,130.74080197189767,130.74080197189767,2.13169041978116,2.13169041978116,2.13169041978116,1.3133274734254516,1.3133274734254516,1.3133274734254516,3.2244556964115008,3.2244556964115008,3.2244556964115008,3.4450178932066113,3.4450178932066113,3.4450178932066113,-0.22056219679511066,-0.22056219679511066,-0.22056219679511066,0.0,0.0,0.0,133.96525766830916
77,2021-04-26,130.87258788177664,132.19083719397733,136.08654122969122,130.87258788177664,130.87258788177664,2.165535653550999,2.165535653550999,2.165535653550999,1.477107613462803,1.477107613462803,1.477107613462803,3.268099857742738,3.268099857742738,3.268099857742738,3.6426432670138023,3.6426432670138023,3.6426432670138023,-0.3745434092710635,-0.3745434092710635,-0.3745434092710635,0.0,0.0,0.0,134.14068773951936
78,2021-04-27,130.91651651840294,132.0330040806434,135.97432238946757,130.91651651840294,130.91651651840294,2.103505077272055,2.103505077272055,2.103505077272055,1.2515661931460453,1.2515661931460453,1.2515661931460453,3.0913262835101873,3.0913262835101873,3.0913262835101873,3.3550712704181005,3.3550712704181005,3.3550712704181005,-0.2637449869079133,-0.2637449869079133,-0.2637449869079133,0.0,0.0,0.0,134.00784280191314
