,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,MACD,MACD_lower,MACD_upper,RSI_14_Day,RSI_14_Day_lower,RSI_14_Day_upper,TSI,TSI_lower,TSI_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
44,2021-03-09,133.47564098311486,120.0931183365168,121.70351730250769,133.47564098311486,133.47564098311486,-23.704569883870818,-23.704569883870818,-23.704569883870818,-6.154725534267013,-6.154725534267013,-6.154725534267013,17.564977230649188,17.564977230649188,17.564977230649188,-12.601565278314663,-12.601565278314663,-12.601565278314663,-12.294318187488638,-12.294318187488638,-12.294318187488638,-0.3072470908260216,-0.3072470908260216,-0.3072470908260216,0.0,0.0,0.0,120.87407570480019
45,2021-03-10,133.25689669468778,119.15687760722082,120.6793954083786,133.25689669468778,133.25689669468778,-23.697092387535744,-23.697092387535744,-23.697092387535744,-6.7459335842010955,-6.7459335842010955,-6.7459335842010955,17.33242183005085,17.33242183005085,17.33242183005085,-13.335477909861,-13.335477909861,-13.335477909861,-13.110604141685984,-13.110604141685984,-13.110604141685984,-0.22487376817501348,-0.22487376817501348,-0.22487376817501348,0.0,0.0,0.0,119.92141878482678
46,2021-03-11,133.0381524062607,120.65903523488736,122.14850645542545,133.0381524062607,133.0381524062607,-22.692946932011612,-22.692946932011612,-22.692946932011612,-5.176999086861299,-5.176999086861299,-5.176999086861299,16.524389226818975,16.524389226818975,16.524389226818975,-11.59236981548604,-11.59236981548604,-11.59236981548604,-11.345556792053934,-11.345556792053934,-11.345556792053934,-0.24681302343210462,-0.24681302343210462,-0.24681302343210462,0.0,0.0,0.0,121.44578259077467
47,2021-03-12,132.81940811783363,120.15024245634805,121.73143754587204,132.81940811783363,132.81940811783363,-22.092489440535356,-22.092489440535356,-22.092489440535356,-5.729643260360803,-5.729643260360803,-5.729643260360803,16.085285041216945,16.085285041216945,16.085285041216945,-11.899724701424981,-11.899724701424981,-11.899724701424981,-11.736847659679214,-11.736847659679214,-11.736847659679214,-0.1628770417457679,-0.1628770417457679,-0.1628770417457679,0.0,0.0,0.0,120.91968341640865
48,2021-03-15,132.16317525255243,122.1884634779143,123.68903709708292,132.16317525255243,132.16317525255243,-20.246969577928002,-20.246969577928002,-20.246969577928002,-3.429367268458252,-3.429367268458252,-3.429367268458252,14.833011828689038,14.833011828689038,14.833011828689038,-9.230656239112948,-9.230656239112948,-9.230656239112948,-8.843325017697218,-8.843325017697218,-8.843325017697218,-0.3873312214157319,-0.3873312214157319,-0.3873312214157319,0.0,0.0,0.0,122.93251901343949
49,2021-03-16,131.9444309479922,124.04109486664449,125.48969673464644,131.9444309479922,131.9444309479922,-18.003326093467837,-18.003326093467837,-18.003326093467837,-2.2903340895752784,-2.2903340895752784,-2.2903340895752784,13.381104408186209,13.381104408186209,13.381104408186209,-7.219802865682675,-7.219802865682675,-7.219802865682675,-6.912555774856907,-6.912555774856907,-6.912555774856907,-0.30724709082576873,-0.30724709082576873,-0.30724709082576873,0.0,0.0,0.0,124.72462808230952
50,2021-03-17,131.72568664343194,123.8196429005459,125.38253905378944,131.72568664343194,131.72568664343194,-16.436820925475384,-16.436820925475384,-16.436820925475384,-2.8725512950789454,-2.8725512950789454,-2.8725512950789454,12.406164661092074,12.406164661092074,12.406164661092074,-7.128081327637359,-7.128081327637359,-7.128081327637359,-6.903207559462254,-6.903207559462254,-6.903207559462254,-0.2248737681751037,-0.2248737681751037,-0.2248737681751037,0.0,0.0,0.0,124.59760531579458
51,2021-03-18,131.5069423388717,120.58438182432002,122.11192148456378,131.5069423388717,131.5069423388717,-16.797414495297435,-16.797414495297435,-16.797414495297435,-5.635699262405303,-5.635699262405303,-5.635699262405303,12.557519575281107,12.557519575281107,12.557519575281107,-10.122407205853436,-10.122407205853436,-10.122407205853436,-9.875594182421631,-9.875594182421631,-9.875594182421631,-0.24681302343180744,-0.24681302343180744,-0.24681302343180744,0.0,0.0,0.0,121.38453513301828
52,2021-03-19,131.28819803431145,120.0112109992142,121.51548635270342,131.28819803431145,131.28819803431145,-17.17616389640414,-17.17616389640414,-17.17616389640414,-5.959323181646095,-5.959323181646095,-5.959323181646095,12.794022612339568,12.794022612339568,12.794022612339568,-10.504341507455752,-10.504341507455752,-10.504341507455752,-10.341464465710665,-10.341464465710665,-10.341464465710665,-0.16287704174508408,-0.16287704174508408,-0.16287704174508408,0.0,0.0,0.0,120.7838565268557
53,2021-03-22,130.6319651206307,122.25941693850618,123.80226077358982,130.6319651206307,130.6319651206307,-15.976462779339304,-15.976462779339304,-15.976462779339304,-3.248907965556666,-3.248907965556666,-3.248907965556666,12.000938664423435,12.000938664423435,12.000938664423435,-7.611763301886099,-7.611763301886099,-7.611763301886099,-7.224432080472535,-7.224432080472535,-7.224432080472535,-0.38733122141356396,-0.38733122141356396,-0.38733122141356396,0.0,0.0,0.0,123.0202018187446
54,2021-03-23,130.41322081607046,121.82145885690483,123.33235187104398,130.41322081607046,130.41322081607046,-15.267087339538756,-15.267087339538756,-15.267087339538756,-3.8284199642893557,-3.8284199642893557,-3.8284199642893557,11.560733662119077,11.560733662119077,11.560733662119077,-7.842020732534598,-7.842020732534598,-7.842020732534598,-7.534773641709035,-7.534773641709035,-7.534773641709035,-0.3072470908255649,-0.3072470908255649,-0.3072470908255649,0.0,0.0,0.0,122.57120008353587
55,2021-03-24,130.1944765115102,119.86196030802084,121.49312683943613,130.1944765115102,130.1944765115102,-15.594977687595556,-15.594977687595556,-15.594977687595556,-5.4351408965779,-5.4351408965779,-5.4351408965779,11.75577376758415,11.75577376758415,11.75577376758415,-9.499218584764302,-9.499218584764302,-9.499218584764302,-9.274344816589304,-9.274344816589304,-9.274344816589304,-0.2248737681749974,-0.2248737681749974,-0.2248737681749974,0.0,0.0,0.0,120.6952579267459
56,2021-03-25,129.97573220694997,120.15370040000361,121.79338854866137,129.97573220694997,129.97573220694997,-15.54254509770076,-15.54254509770076,-15.54254509770076,-5.007384947794617,-5.007384947794617,-5.007384947794617,11.768217624021053,11.768217624021053,11.768217624021053,-9.028525444905833,-9.028525444905833,-9.028525444905833,-8.781712421474321,-8.781712421474321,-8.781712421474321,-0.24681302343151026,-0.24681302343151026,-0.24681302343151026,0.0,0.0,0.0,120.94720676204413
57,2021-03-26,129.75698803980185,120.76688336195411,122.36925855296796,129.75698803980185,129.75698803980185,-15.144358284486575,-15.144358284486575,-15.144358284486575,-4.45890579676823,-4.45890579676823,-4.45890579676823,11.597374423480858,11.597374423480858,11.597374423480858,-8.168766699518345,-8.168766699518345,-8.168766699518345,-8.005889657773945,-8.005889657773945,-8.005889657773945,-0.16287704174440026,-0.16287704174440026,-0.16287704174440026,0.0,0.0,0.0,121.58822134028351
58,2021-03-29,129.10075553835745,120.37322927417338,121.93324168363213,129.10075553835745,129.10075553835745,-14.657201239183443,-14.657201239183443,-14.657201239183443,-4.292509730375588,-4.292509730375588,-4.292509730375588,11.403308054259128,11.403308054259128,11.403308054259128,-7.933734136713661,-7.933734136713661,-7.933734136713661,-7.546402915299905,-7.546402915299905,-7.546402915299905,-0.387331221413757,-0.387331221413757,-0.387331221413757,0.0,0.0,0.0,121.16702140164378
59,2021-03-30,128.8820113712093,119.20132509692631,120.70870024020495,128.8820113712093,128.8820113712093,-14.779132446922185,-14.779132446922185,-14.779132446922185,-5.4438017178843365,-5.4438017178843365,-5.4438017178843365,11.599547649183634,11.599547649183634,11.599547649183634,-8.930633606448149,-8.930633606448149,-8.930633606448149,-8.623386515622888,-8.623386515622888,-8.623386515622888,-0.30724709082526275,-0.30724709082526275,-0.30724709082526275,0.0,0.0,0.0,119.95137776476115
60,2021-03-31,128.66326720406116,121.56685686535631,123.07190339461896,128.66326720406116,128.66326720406116,-13.86913720891186,-13.86913720891186,-13.86913720891186,-3.287435298455934,-3.287435298455934,-3.287435298455934,11.065088117457647,11.065088117457647,11.065088117457647,-6.316358158085351,-6.316358158085351,-6.316358158085351,-6.091484389910149,-6.091484389910149,-6.091484389910149,-0.22487376817520138,-0.22487376817520138,-0.22487376817520138,0.0,0.0,0.0,122.3469090459758
