Date,Open,High,Low,Close,Adj Close,Volume,RSI_14_Day,Moving Average Convergence Divergence_MACD,SIGNAL,True Strength Index TSI,signal,SMA_35,SMA_100,Vol_Avg,Vol_Avg_Ind,SMA_20,SMA_50
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140.80307006835938,140843800,71.8381637383468,2.02100001461514,0.9965252891570374,,,,,111699030.0,141334897.90222988,,
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,135.8770294189453,142621100,57.88859132192275,1.8534284724266854,1.1710498813647008,,,,,117097460.0,121789090.5157638,,
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.7924346923828,177523800,47.611655776157555,1.3730217751473504,1.2120349167292161,,,,,125827660.0,146467562.56747434,,
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,132.95314025878906,106239800,51.54810496644947,1.1282824484873402,1.1950890505454665,,,,,125291790.0,88896973.7874426,131.9144145965576,
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.79563903808594,83305400,53.030081998151374,0.9819030228247243,1.1520549252534695,,,,,124546600.0,72310267.65644142,132.19094734191896,
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,132.75491333007812,89880900,50.956673038993124,0.7864444756629609,1.0783892788045408,,,,,123102740.0,83347360.51867871,132.33615074157714,
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,136.17437744140625,84183100,56.91713693452526,0.8599194946221473,1.0344358668185993,,,,,119505960.0,81380685.55076747,132.87087745666503,
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.75250244140625,75693800,55.588533882835094,0.8635252143261027,1.0000915498688596,,,,,115629400.0,75686870.87689683,133.17042121887206,
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.9014129638672,71297200,55.85278331411445,0.866602073456562,0.9732924102996229,,,,,106997950.0,73253627.83631647,133.42140998840333,
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,135.00804138183594,76774200,53.785050697551405,0.7956458510403195,0.937655392169383,,,,,104836310.0,81878908.43604417,133.7798728942871,
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,134.39259338378906,73046600,52.34734419684708,0.6871171346156189,0.887426294151651,,,,,98056590.0,82312864.15716365,134.11648330688476,
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,134.13450622558594,64280000,51.72295899318436,0.5758945588258939,0.8249991955162852,,,,,90222480.0,77915227.49276564,134.33661346435548,
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,134.3727264404297,60145100,52.28866861638185,0.4997178704313967,0.759842104784983,,,,,78484610.0,79154734.41290754,134.66677856445312,
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,132.20880126953125,80576300,46.91122522772935,0.27611677761737496,0.6629771263162105,,,,,75918260.0,121537073.90738651,134.97646484375,
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,129.87611389160156,97918500,41.90785814037805,-0.07359436529037566,0.5155167903516157,,,,,77379570.0,189942406.98389915,135.13532180786132,
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,128.7544708251953,96856700,39.71442682671618,-0.42916677392156544,0.3264302677195359,,,,,78077150.0,296714825.7318401,135.02995376586915,
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,128.91326904296875,87668800,40.19172370288859,-0.690282299478099,0.1229587889088872,,,,,78425720.0,712993359.6285079,134.69266815185546,
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,125.07177734375,103916400,33.31972325037182,-1.174637834269305,-0.13669219441669614,,,,,81247980.0,-760221901.795054,134.05428009033204,
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,124.93281555175781,158273000,33.099245358291284,-1.5503670325616667,-0.4195418995171926,,,132.00949292864118,,89945560.0,-377251950.71610254,133.21814880371093,
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,124.42655944824219,111039900,32.26175054205501,-1.8647715181670321,-0.7086816544622404,-20.39644533849339,,131.89982365199498,,93372130.0,-156685162.2316355,132.34480972290038,
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,120.09868621826172,148199500,26.166302525897848,-2.4186167532833736,-1.050757482188751,-25.559818123105586,,131.6211905343192,,100887420.0,-141040632.6027745,131.3095905303955,
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,120.36669158935547,164560400,27.08506440897918,-2.803722307237962,-1.401423277634917,-29.167130606800463,,131.4751004900251,,110915460.0,-117423766.69932082,130.53407363891603,
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,126.84859466552734,116307900,44.932345927332676,-2.575808854204425,-1.6363394250888008,-25.635279702583237,,131.3918709891183,,116531740.0,-71078101.65588854,130.33688163757324,
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,124.1982650756836,102260900,40.560712848175115,-2.5718149597742297,-1.8234594045374117,-24.493169930519688,,131.20091748918807,,118700200.0,-56080711.06246661,129.89913787841797,
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,121.16079711914062,112966300,36.212247869249694,-2.7736961805753992,-2.0135269711954646,-25.20908244722125,,131.01011788504465,,120204980.0,-56103693.477187455,129.26739578247071,
2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,119.2450180053711,178155000,33.75426447323069,-3.0482926919234075,-2.2204977224653346,-26.656643386374494,,130.7696788242885,,128334810.0,-80232012.03836465,128.59190101623534,
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,120.5255126953125,153766600,36.840163976029075,-3.1289163719666817,-2.4021938179610913,-26.713489979980555,,130.5066390991211,,134944590.0,-64010904.88631446,127.80945777893066,
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,115.50279998779297,154376600,30.78287838126704,-3.547222763850286,-2.6312120760789206,-28.979632346329204,,130.15616411481585,,139990610.0,-58671287.42813265,126.79697265625,
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,120.19795227050781,129525800,40.6126915464984,-3.467770031074167,-2.7985309548429744,-27.137457447638504,,129.98996058872768,,137115890.0,-46283497.33843401,126.01179962158203,
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,119.09613037109375,111943300,39.205594851085955,-3.452027314229184,-2.92923478108385,-26.23589649574002,,129.77273646763393,,137206230.0,-38215885.15980262,125.21620407104493,
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,121.06153869628906,103026500,42.99936134093026,-3.246180272656005,-2.9926256464777024,-24.20921264934148,-26.09304429390714,129.49272809709822,,132688930.0,-34426791.77773585,124.54965133666992,
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,120.13838958740234,88105100,41.683604106717155,-3.1203151298497858,-3.0181641126789462,-23.037567839499324,-25.588540219841157,129.04928261893136,,125043400.0,-29191620.041428834,123.84984550476074,
2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,123.07658386230469,92403800,47.219413660801685,-2.754972007551288,-2.9655247525358486,-20.22091105623211,-24.72156255175091,128.62748391287667,,122652990.0,-31159342.00885851,123.2850383758545,
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,124.64494323730469,115227900,49.9505326510766,-2.3137853215548745,-2.835175005925903,-17.05246464075261,-23.505546351089027,128.14146968296595,,123949690.0,-40642253.038757026,122.90684547424317,128.81841430664062
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,123.84091186523438,111932600,48.56318787778799,-2.005215630688056,-2.669181235564528,-14.914765298015526,-22.164447377732046,127.6256859915597,,123846320.0,-41935181.66117574,122.6050853729248,128.72993286132814
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,119.64208221435547,121229700,42.00234676673263,-2.0723223842074248,-2.5498083748954117,-15.09267157440676,-21.07491731451558,127.02108633858818,,118153790.0,-47544631.66471191,122.14946594238282,128.52575759887696
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,119.10604858398438,185549500,41.23644682449439,-2.143610015701995,-2.468568109392823,-15.46775970607443,-20.220614111362543,126.54191545758928,,121332080.0,-75164829.07398425,121.65910491943359,128.39828170776366
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,122.48100280761719,111912300,47.70262503966528,-1.907685074001904,-2.3563908465256262,-13.757703680294222,-19.24519758102877,126.30444597516741,,117085650.0,-47493097.405724846,121.52956619262696,128.2526692199707
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,121.63726806640625,95467100,46.33008065898341,-1.7679869244855837,-2.2387095117449345,-12.78578624556516,-18.2781117285457,125.98113534109933,,113679780.0,-42643808.63133482,121.36478881835937,128.067781829834
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,119.20531463623047,88530500,42.53144461568847,-1.8313719319423996,-2.1572416909771226,-13.107317453288317,-17.509228872809455,125.56426892961774,,111338500.0,-41038748.866335936,121.10372657775879,127.89511245727539
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,119.70162963867188,98844700,43.54869164952428,-1.8206898324919507,-2.089931117809086,-13.072585012830928,-16.85334260205167,125.19131796700614,,110920320.0,-47295673.60268828,121.0838737487793,127.7359373474121
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,120.31707000732422,94071200,44.8522551799439,-1.742608093184117,-2.0204663465490107,-12.678236040904775,-16.23917694494799,124.73825204031807,,111516930.0,-46559152.128752425,121.08139266967774,127.54764068603515
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,120.49574279785156,80819200,45.24755445982554,-1.6473346556788044,-1.9458398654190325,-12.246284006900037,-15.65429784493041,124.3023446219308,,110358470.0,-41534353.07616938,120.76375007629395,127.40216705322266
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,119.0167236328125,85671900,42.529926596022094,-1.6716688905469965,-1.8910055864113373,-12.601976969171874,-15.208807737066135,123.8199249267578,,107402870.0,-45304942.838685185,120.50467300415039,127.26220001220703
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,121.25015258789062,118323800,47.643741818974966,-1.4936934613773474,-1.8115430639837706,-11.49210045133385,-14.668022846121177,123.42684238978795,,108041990.0,-65316581.40093768,120.50914077758789,127.15322357177735
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,123.0,122.09387969970703,75089100,49.472886586732564,-1.2699532202703097,-1.7032249890030198,-10.048787259166374,-13.997691428822439,123.07545057024275,,103427930.0,-44086424.56799163,120.65158386230469,126.9778645324707
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,124.97251892089844,88651200,55.2209214631702,-0.8505329888698583,-1.5326864551654216,-7.05695764836229,-12.992741686116528,122.81367950439453,,93738100.0,-57840401.53889919,120.87393417358399,126.76413528442383
2021-04-06,126.5,127.12999725341797,125.6500015258789,126.20999908447266,125.28023529052734,80171300,55.79976898239947,-0.48769273507022604,-1.3236875799556622,-4.4324286717625725,-11.755684072254244,122.55389404296875,,90564000.0,-60566633.10438056,121.3628059387207,126.51294921875
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,126.95777893066406,83466700,58.91764003146896,-0.06390450791784019,-1.0717308390234503,-1.2503642693954455,-10.240058300179067,122.40386483328683,,89363960.0,-77880282.02683237,121.70079727172852,126.21899597167969
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,129.399658203125,88844600,63.00810338040533,0.463930079714558,-0.7645985318902015,2.80402187494655,-8.360819203806539,122.39025181361608,,89395370.0,-116197711.99450633,122.21597366333008,125.96912231445313
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,132.02020263671875,106686700,66.8255613903355,1.0816243170465754,-0.3953538434321787,7.570949376307212,-6.0683322806844675,122.48355843680245,,90179570.0,-269851177.04642135,122.76390686035157,125.7934649658203
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,130.27316284179688,91420000,62.215977055202735,1.4135018405850985,-0.03358261361369091,10.233546666548142,-3.72501850374179,122.5224125453404,,89914450.0,-2722241962.8092923,123.2706455230713,125.68138763427734
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,133.439697265625,91266500,66.69961661024348,1.9106870377206064,0.3552713966357993,14.025923010268828,-1.1756726956897314,122.7614959716797,,90959180.0,256892338.8267037,123.7888011932373,125.73433288574219
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,131.057373046875,87222800,60.84924353516895,2.0877695012900546,0.7017710745833303,15.37945498127105,1.2001268694597829,122.93648332868304,,91114270.0,124289534.23563044,124.10942268371582,125.6964175415039
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,133.50917053222656,89347100,64.31805326496075,2.398956207708622,1.0412081458920084,17.64577709600531,3.5586795242417577,123.19598650251116,,88216600.0,85810988.27598576,124.59283561706543,125.69068817138673
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,133.1716766357422,84922400,63.484241515153144,2.588373578020736,1.3506412649048647,19.191513133839404,5.799412125805836,123.56950051443917,,89199930.0,62875614.87023106,125.26931533813476,125.6990234375
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,133.84664916992188,94264200,64.47614604748266,2.7613189992336515,1.6327768355404968,20.74850893291052,7.941117811828562,123.95464215959821,,89761230.0,57732445.70118843,126.00634536743163,125.65246887207032
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,132.12940979003906,94812300,60.00994512089554,2.727753850577699,1.851772253308199,20.76607105204581,9.777752803216215,124.10552259172712,,91225330.0,51200842.77676017,126.48876571655273,125.58000701904297
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,132.5165252685547,68847100,60.6713266531477,2.7013784123532787,2.02169349427935,20.965459657433207,11.379359309453998,124.34318716866629,,89763370.0,34054172.99645669,127.03272857666016,125.51230926513672
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,130.968017578125,84566500,56.636358939473766,2.525805461241248,2.1225158920207963,19.98165905095052,12.610474816767368,124.62339346749442,,89335560.0,39842575.65180644,127.62086372375488,125.4315087890625
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,133.3304901123047,78657500,60.90789646186058,2.5488442561993168,2.2077815677989103,20.35191769901798,13.718103784213726,125.02583552769252,,86532640.0,35627392.28700921,128.30230674743652,125.41026672363282
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,133.72752380371094,66905100,61.59264805232714,2.5696716791505025,2.280159592067368,20.84901287499206,14.738153764699053,125.40303584507534,,84081150.0,29342288.247174267,128.97282943725585,125.40212707519531
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,133.3999786376953,66015800,60.64877473462687,2.5304259664137874,2.330212868042108,21.003750039382204,15.634254489253573,125.91438380650112,,81556080.0,28330373.11971752,129.61804122924804,125.38267211914062
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,132.59593200683594,107760100,58.28767877915826,2.4063447680483137,2.345439248312376,20.49653661530062,16.329541617813536,126.26861179896764,,83609810.0,45944528.33410078,130.29700164794923,125.39041473388671
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,132.4966583251953,151101000,57.98751823235167,2.2737385141861637,2.3310991012844386,19.99363088532513,16.85341913348284,126.65148402622768,,89785200.0,64819638.04831084,130.85932693481445,125.44282562255859
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,130.49156188964844,109839500,52.14625042932727,1.983061635453339,2.2614916073311093,17.924852121413622,17.006590303437843,126.92091326032366,,92276910.0,48569492.649865136,131.27921104431152,125.47756744384766
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,131.56358337402344,75135100,54.76960508220952,1.818741454596534,2.172941575983148,16.834716968610746,16.982021940883307,127.24734736851283,,90364000.0,34577597.86569738,131.60876426696777,125.53057373046875
2021-05-04,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,126.90814208984375,137564700,43.593274962433,1.2956824424811089,1.9974897480129945,12.169662904044047,16.29418142089776,127.35682046072823,,94639240.0,68868789.00722402,131.6901596069336,125.56730102539062
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,127.15631866455078,84000900,44.24640264160074,0.8910336725265608,1.7761985316345192,8.63083146113512,15.198924901539952,127.42857404436384,,96154620.0,47292517.42072969,131.70008659362793,125.61177108764649
2021-05-06,127.88999938964844,129.75,127.12999725341797,129.74000549316406,128.78424072265625,78128300,48.4620964505123,0.6945139314232733,1.559861610590266,6.851004363549987,14.005905244464637,127.56981201171875,,95510800.0,50086686.83783783,131.6693157196045,125.69892471313477
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,129.47030639648438,78973300,49.63738477683523,0.5700815426871202,1.3619055962761413,5.7309355264643775,12.823376251355672,127.85061841692243,,95542380.0,57987352.58591837,131.54182090759278,125.88635711669922
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,126.12939453125,88071200,42.224195372413746,0.19834554452444308,1.129193585235979,2.3440626432442806,11.325907633678723,128.05128544398715,,97658990.0,77994775.34367579,131.33463249206542,126.0016111755371
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,125.19474029541016,126142800,40.40611492280216,-0.17006907196761745,0.8693410531790396,-1.003930333001615,9.564074806383605,128.12882080078126,,103671690.0,145101625.58033603,130.9223846435547,125.96853408813476
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,122.07256317138672,112172300,34.98678494636711,-0.707027695980031,0.5540673027491079,-5.792328351312516,7.3698466709637085,128.1412578037807,,104112910.0,202452480.85103795,130.47314414978027,125.92602005004883
2021-05-13,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,124.26007843017578,105861300,40.96142837527596,-0.9443079291521883,0.25439225591402886,-7.897255320889878,5.188443310096772,128.28567962646486,,99588940.0,416134129.63237184,130.01068954467775,125.98800567626954
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.44999694824219,126.72599029541016,81918000,46.88691358685349,-0.9217668405172503,0.019160436342162086,-7.706069973101765,3.3460885306830237,128.4863756452288,,96796790.0,4275372362.9843116,129.68840522766112,126.13762512207032
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,125.55268859863281,74244600,44.59353452285731,-0.9876638694126854,-0.18220442500439998,-8.288840325785332,1.683738161795368,128.63596474783762,,96707740.0,-407479675.6347004,129.2737071990967,126.23816864013672
2021-05-18,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,124.14075469970703,63342900,41.935294206615204,-1.141235796189676,-0.3740106993905016,-9.61145994380589,0.06995730509961737,128.7401079450335,,89285560.0,-169361197.69628352,128.87427444458007,126.410927734375
2021-05-19,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,123.98167419433594,92612000,41.63414748926694,-1.2613031569928808,-0.5514691910212952,-10.754564874390923,-1.4765517864429636,128.88196367536273,,90146670.0,-167936852.15394697,128.44753189086913,126.48660217285156
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,126.58677673339844,76857100,48.194809514728526,-1.1321147534694234,-0.6675983035686744,-9.721010255947133,-2.6544286960902475,129.03443865094866,,90019550.0,-115124768.27630804,128.2284698486328,126.63641510009765
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,124.71746063232422,79295400,44.343077371253855,-1.167888286503711,-0.7676563001954907,-10.03921147537365,-3.709472235466286,129.10939810616628,,90051760.0,-103295446.12583353,127.79781837463379,126.70953353881836
2021-05-24,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,126.37797546386719,63092900,48.29604314296281,-1.0494518492532023,-0.8240154100249715,-9.067909886887564,-4.475009707240956,129.14955400739396,,87553930.0,-76567621.46971013,127.4303409576416,126.83432525634765
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,126.17911529541016,72009500,47.857666466272676,-0.9606467666301626,-0.8513416813529676,-8.417591274026528,-5.0382648943290045,129.17523629324776,,82140600.0,-84583548.03627281,127.06929779052734,126.89637588500976
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,126.12939453125,56575900,47.74098949942175,-0.8841093883980307,-0.8578952227633152,-7.921626182843947,-5.450191984751517,129.1515681675502,127.87223960876464,76580960.0,-65947330.74485103,126.74597091674805,126.92606491088867
2021-05-27,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,124.56831359863281,94625600,44.1051039612567,-0.9392617306555024,-0.8741685243444046,-8.515137004106991,-5.888057978485586,129.01352975027902,127.83527290344239,75457390.0,-108246404.85765126,126.34955368041992,126.94061294555664
2021-05-28,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,123.90211486816406,71311100,42.61359558157118,-1.0251953845304058,-0.9043738963855428,-9.430250257504829,-6.394101995217041,128.78158438546316,127.77578559875488,74396700.0,-78851347.08664726,126.0200813293457,127.02581359863281
2021-06-01,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,123.57398986816406,67637100,41.86267970001091,-1.1071543609093624,-0.9449299892945366,-10.398942117012352,-6.966238049412996,128.59017944335938,127.75672706604004,73735950.0,-71578953.74925748,125.62060165405273,127.11517242431641
2021-06-02,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,124.34955596923828,59278900,44.358449855494115,-1.0965463772148212,-0.9752532668811237,-10.568156399216894,-7.480810176497171,128.33046112060546,127.70260635375976,73329550.0,-60783082.726372115,125.49267234802247,127.15254348754883
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,122.83820343017578,76229200,40.69241622875573,-1.1969569239944633,-1.0195939983067515,-11.728136080008946,-8.087583515286278,128.0956277029855,127.6221720123291,71691270.0,-74764269.03904347,125.27676658630371,127.17656219482421
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,125.17484283447266,75169300,47.86621186903965,-1.074570365645485,-1.030589271775085,-10.684155187970696,-8.45852887335626,127.85750405447824,127.59553260803223,71522490.0,-72938174.36167227,125.09629669189454,127.29595275878906
2021-06-07,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,125.1847915649414,71057600,47.89510051594741,-0.9656397672063406,-1.0175993708607813,-9.827249756624509,-8.654063386493045,127.62930733816964,127.57077667236328,70698710.0,-69828659.52432026,124.88202095031738,127.40561599731446
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,126.02001190185547,74403800,50.38177235457237,-0.8022977136427158,-0.9745390394156966,-8.398874534220129,-8.617607363394272,127.40568913051061,127.53365776062012,71829800.0,-76347685.40889877,124.87655181884766,127.51967483520508
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341797,126.40779876708984,56877900,51.53817973352697,-0.6340757224822227,-0.9064463760271403,-6.879667639882489,-8.369327500226204,127.2422145298549,127.52004150390626,70316640.0,-62748223.72757436,124.93720474243165,127.63791595458984
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,125.39359283447266,71186400,48.363452609858676,-0.5764033806392348,-0.8404377769481155,-6.402779160520167,-8.08838934641423,127.03870217459543,127.51382667541503,71777690.0,-84701570.95805404,125.10325622558594,127.76545333862305
2021-06-11,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,126.62654876708984,53522400,52.2169746557649,-0.42575041238220024,-0.7575003040334811,-4.905403999639731,-7.633673440511838,126.91466020856585,127.51310241699218,67667370.0,-70656605.30432518,125.22157974243164,127.87298126220703
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,129.73876953125,96906500,60.275673054509944,-0.05322119771520306,-0.6166444827678538,-0.9518323266010842,-6.6791180280782205,126.81203962053571,127.5018717956543,70226910.0,-157151329.020294,125.37221870422363,128.0258790588379
